,Data,value,capodanno,epifania,pasqua,ferragosto,natale,ultimodellanno,sabato,domenica,vigilia,santostefano,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1567,2014-04-17,84.498257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,2014-04-18,84.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1569,2014-04-19,83.283501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1570,2014-04-20,75.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1571,2014-04-21,84.585452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1572,2014-04-22,143.793957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1573,2014-04-23,117.828731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,2014-04-24,96.464161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1575,2014-04-25,77.61978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1576,2014-04-26,96.590346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1577,2014-04-27,76.11617700000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1578,2014-04-28,120.734183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1579,2014-04-29,97.786091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1580,2014-04-30,107.16253799999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1581,2014-05-01,54.12723199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1582,2014-05-02,110.223047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1583,2014-05-03,101.279518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1584,2014-05-04,50.383305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1585,2014-05-05,87.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1586,2014-05-06,90.847444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1587,2014-05-07,90.28436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1588,2014-05-08,85.195185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1589,2014-05-09,88.235157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1590,2014-05-10,82.420806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1591,2014-05-11,30.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1592,2014-05-12,78.386282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1593,2014-05-13,85.296228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1594,2014-05-14,64.976176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1595,2014-05-15,83.067332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1596,2014-05-16,90.144645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1597,2014-05-17,88.321656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1598,2014-05-18,71.382325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1599,2014-05-19,106.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1600,2014-05-20,95.28489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1601,2014-05-21,94.382345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1602,2014-05-22,93.712215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603,2014-05-23,102.166869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1604,2014-05-24,80.23299499999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1605,2014-05-25,54.105742000000006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1606,2014-05-26,94.479039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1607,2014-05-27,81.860108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1608,2014-05-28,93.661052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,2014-05-29,100.602197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610,2014-05-30,89.860215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1611,2014-05-31,69.096662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1612,2014-06-01,59.95349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1613,2014-06-02,75.015919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1614,2014-06-03,91.638372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1615,2014-06-04,92.763427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,2014-06-05,88.16188000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1617,2014-06-06,89.706001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,2014-06-07,73.955291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1619,2014-06-08,55.503559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1620,2014-06-09,87.073584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1621,2014-06-10,91.648919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,2014-06-11,93.75975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1623,2014-06-12,99.196387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1624,2014-06-13,98.235867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,2014-06-14,87.662141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1626,2014-06-15,73.204954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1627,2014-06-16,113.524154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1628,2014-06-17,104.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1629,2014-06-18,98.990383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,2014-06-19,94.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1631,2014-06-20,89.21506600000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1632,2014-06-21,79.463666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1633,2014-06-22,78.381784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1634,2014-06-23,101.899854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1635,2014-06-24,85.887126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1636,2014-06-25,99.587979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1637,2014-06-26,106.965917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,2014-06-27,97.060393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1639,2014-06-28,84.106531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,2014-06-29,69.98398399999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1641,2014-06-30,83.954854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1642,2014-07-01,95.112478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,2014-07-02,94.886356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1644,2014-07-03,90.40613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,2014-07-04,88.285966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1646,2014-07-05,85.072463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1647,2014-07-06,75.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1648,2014-07-07,102.815286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,2014-07-08,92.011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1650,2014-07-09,86.029173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,2014-07-10,87.910338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1652,2014-07-11,83.551179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1653,2014-07-12,84.872946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1654,2014-07-13,68.215828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1655,2014-07-14,92.296128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1656,2014-07-15,86.897811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1657,2014-07-16,83.496673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,2014-07-17,89.069161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,2014-07-18,98.26416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,2014-07-19,79.279679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1661,2014-07-20,80.835273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1662,2014-07-21,90.007065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1663,2014-07-22,91.01582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1664,2014-07-23,96.586524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1665,2014-07-24,100.943223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1666,2014-07-25,99.084648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1667,2014-07-26,93.643844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1668,2014-07-27,70.927518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1669,2014-07-28,96.683873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1670,2014-07-29,98.453377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1671,2014-07-30,91.227528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,2014-07-31,95.515773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1673,2014-08-01,94.355283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1674,2014-08-02,78.050825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1675,2014-08-03,67.506888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1676,2014-08-04,93.31941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,2014-08-05,94.46705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,2014-08-06,86.773003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1679,2014-08-07,83.732222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1680,2014-08-08,83.11348199999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1681,2014-08-09,81.17485699999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,2014-08-10,93.55742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1683,2014-08-11,89.566381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1684,2014-08-12,91.563187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,2014-08-13,91.562226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1686,2014-08-14,82.61854100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1687,2014-08-15,68.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,2014-08-16,86.803813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1689,2014-08-17,65.449398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1690,2014-08-18,92.129661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1691,2014-08-19,90.501933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,2014-08-20,84.218086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1693,2014-08-21,86.526898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,2014-08-22,90.270561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1695,2014-08-23,89.254731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1696,2014-08-24,76.95535500000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1697,2014-08-25,99.807007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,2014-08-26,104.573597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1699,2014-08-27,96.803311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,2014-08-28,107.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,2014-08-29,106.76642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1702,2014-08-30,98.814303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1703,2014-08-31,92.826677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1704,2014-09-01,98.97879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,2014-09-02,99.685192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1706,2014-09-03,123.457401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1707,2014-09-04,112.334868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,2014-09-05,113.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,2014-09-06,100.050153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1710,2014-09-07,90.82268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1711,2014-09-08,108.221227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,2014-09-09,110.839501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1713,2014-09-10,119.617116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,2014-09-11,119.057938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,2014-09-12,110.168299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1716,2014-09-13,95.252984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,2014-09-14,89.93182900000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1718,2014-09-15,111.214126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,2014-09-16,115.624778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1720,2014-09-17,111.648078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,2014-09-18,115.389174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1722,2014-09-19,112.247484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,2014-09-20,109.499499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1724,2014-09-21,103.729369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1725,2014-09-22,123.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,2014-09-23,111.394347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1727,2014-09-24,119.422426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1728,2014-09-25,119.71373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1729,2014-09-26,114.561102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1730,2014-09-27,103.026546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1731,2014-09-28,107.745329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1732,2014-09-29,156.938198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,2014-09-30,117.98166299999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1734,2014-10-01,139.53631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,2014-10-02,142.129961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1736,2014-10-03,138.881672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1737,2014-10-04,126.487728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,2014-10-05,106.006268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1739,2014-10-06,136.970909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1740,2014-10-07,138.771522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1741,2014-10-08,144.848373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,2014-10-09,141.00143899999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1743,2014-10-10,130.74725800000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1744,2014-10-11,123.521155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1745,2014-10-12,110.03534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1746,2014-10-13,123.14978700000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1747,2014-10-14,120.547024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1748,2014-10-15,112.529427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1749,2014-10-16,115.391469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,2014-10-17,117.920352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1751,2014-10-18,115.242198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1752,2014-10-19,80.787051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1753,2014-10-20,126.917807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1754,2014-10-21,136.241481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1755,2014-10-22,119.437281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1756,2014-10-23,117.144696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1757,2014-10-24,116.751881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1758,2014-10-25,105.91071200000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1759,2014-10-26,64.831813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1760,2014-10-27,115.295919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1761,2014-10-28,118.542398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1762,2014-10-29,123.884316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1763,2014-10-30,129.447806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1764,2014-10-31,122.449249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1765,2014-11-01,86.290187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1766,2014-11-02,95.556224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1767,2014-11-03,123.60731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1768,2014-11-04,114.676004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1769,2014-11-05,104.004797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1770,2014-11-06,104.034275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1771,2014-11-07,105.056709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1772,2014-11-08,89.331172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1773,2014-11-09,60.45823000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1774,2014-11-10,111.886588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1775,2014-11-11,111.223498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1776,2014-11-12,116.954662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1777,2014-11-13,113.553062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1778,2014-11-14,110.252534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1779,2014-11-15,88.869351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1780,2014-11-16,66.112311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1781,2014-11-17,98.334174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1782,2014-11-18,102.029057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1783,2014-11-19,109.678649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1784,2014-11-20,110.25957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1785,2014-11-21,113.040443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1786,2014-11-22,93.919025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1787,2014-11-23,85.784972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1788,2014-11-24,110.761898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1789,2014-11-25,116.064805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1790,2014-11-26,131.42717199999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1791,2014-11-27,123.38261599999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1792,2014-11-28,123.988032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1793,2014-11-29,105.698969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1794,2014-11-30,78.644033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1795,2014-12-01,110.944515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1796,2014-12-02,125.407974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1797,2014-12-03,129.407004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1798,2014-12-04,131.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1799,2014-12-05,129.690958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1800,2014-12-06,105.48512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1801,2014-12-07,111.167125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1802,2014-12-08,103.024797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1803,2014-12-09,127.749935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1804,2014-12-10,106.84345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1805,2014-12-11,118.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1806,2014-12-12,114.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1807,2014-12-13,104.467651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1808,2014-12-14,93.926541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1809,2014-12-15,120.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1810,2014-12-16,128.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1811,2014-12-17,126.792677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1812,2014-12-18,121.349341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1813,2014-12-19,116.161552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1814,2014-12-20,112.951244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1815,2014-12-21,104.00439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1816,2014-12-22,116.798552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1817,2014-12-23,110.799547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1818,2014-12-24,110.779492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
